AB84B21,民俗史料講義-b,1, 1.0,2 - 4,秋AB,木3,1H101,中野 泰,民俗について書かれた様々な資料を幅広く扱い、民俗学における史料批判のあり方を検討する。,2018年度以前の民俗史料講義Iの単位取得者は履修できない。 西暦奇数年度開講。 対面 manabaで通知する,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84B31,民俗史料講義-c,1, 1.0,2 - 4,秋C,"木3,4",,武井 基晃,明治時代に刊行された民俗の報告などを中心に、民俗学における史料批判のあり方を検討する。,2018年度以前の民俗史料講義Iの単位取得者は履修できない。 西暦奇数年度開講。 オンライン(同時双方向型) manabaで通知する,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84C12,民俗学研究法-a,2, 1.0,3,春AB,金3,共同利用棟A103,"徳丸 亜木,中野 泰,武井 基晃",民俗学の卒業論文に取り組む人文学類の3年生を対象に課題設定のしかたについて指導を行う。,民俗学で卒業論文を書く人文学類生に限る 対面 manabaで通知する,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84C22,民俗学研究法-b,2, 1.0,3,秋AB,金3,共同利用棟A103,"徳丸 亜木,中野 泰,武井 基晃",民俗学の卒業論文に取り組む人文学類の3年生を対象に調査計画の立てかた、調査成果の報告のしかたや論文作成の指導を行う。,民俗学で卒業論文を書く人文学類生に限る 対面 manabaで通知する,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84C32,民俗学研究法-c,2, 1.0,3,春C秋C,金3,共同利用棟A103,"徳丸 亜木,中野 泰,武井 基晃",民俗学の卒業論文に取り組む人文学類の3年生を対象に調査成果の分析のしかたや論文作成の指導を行う。,民俗学で卒業論文を書く人文学類生に限る 対面 manabaで通知する,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E12,民俗学演習-a,2, 1.0,2 - 4,春AB,月3,1C403,武井 基晃,民俗学の最新の論文を検討する。特に論文内の問いと答え、目的と成果を明確に意識して読むことを学ぶ。,"人文学類と比較文化学類の学生に限る。2018年度以前の民俗学演習,民俗学研究演習IIIの単位取得者は履修できない。 詳細後日周知 対面",専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E22,民俗学演習-b,2, 1.0,2 - 4,秋AB,月3,1C403,武井 基晃,問い・目的の立て方を軸に論文を読み、構成や事例の提示のしかたなど論文作成の方法を身に付ける。,人文・文化学群の学生に限る。2018年度以前の民俗学演習の単位取得者は履修できない。 詳細後日周知 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E32,民俗学演習-c,2, 1.0,2 - 4,秋C,"月3,4",1C403,武井 基晃,民俗学の最新の論文について、特に論文の問いと研究史の連関について学ぶ。,人文学類の学生に限る。2018年度以前の民俗学演習の単位取得者は履修できない。 詳細後日周知 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E52,比較民俗学演習-a,2, 1.0,2 - 4,春AB,火3,1C406,中野 泰,民俗学における比較の意義を、外国語文献も含めて輪読し、検討する。,"人文学類と比較文化学類の学生に限る。2018年度以前の比較民俗学演習,民俗学研究演習IVの単位取得者は履修できない。",専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E62,比較民俗学演習-b,2, 1.0,2 - 4,秋AB,火3,1C406,中野 泰,民俗学における比較の意義を、テーマ研究発表・ディスカッションを通じて考察する。,人文学類の学生に限る。2018年度以前の比較民俗学演習の単位取得者は履修できない。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84E72,比較民俗学演習-c,2, 1.0,2 - 4,春C,"火3,4",1C406,中野 泰,民俗学における比較の理論的位置づけについて、議論を行い、その位置づけを表現する作法を身に付ける。,人文学類の学生に限る。2018年度以前の比較民俗学演習の単位取得者は履修できない。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84F11,民俗学調査法-A,1, 1.0,2 - 4,春BC,水6,1C403,"徳丸 亜木,中野 泰,武井 基晃",民俗学のフィールドワークの調査法について、実際に調査に出るために不可欠な事前指導を行う。民俗学を専攻(希望)する学生を対象とし、民俗学の専門基礎科目の履修が参加資格となる。,人文学類の学生に限る 西暦奇数年度開講。 詳細後日周知 対面 その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84F21,民俗学調査法-B,1, 1.0,2 - 4,,,,,民俗調査のフィールドワークに実際に出ることを想定し、調査法について事前準備を行う。民俗学を専攻(希望)する学生を対象とし、民俗学の専門基礎科目の履修が参加資格となる。,人文学類の学生に限る 西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84G15,民俗学実習-A,5, 2.0,2 - 4,秋ABC 秋学期,水6 集中,1C403,"徳丸 亜木,中野 泰,武井 基晃",秋に合宿してフィールドワークを行う。民俗学を専攻(希望)する学生を対象とする。民俗学の専門基礎科目、春学期の民俗学調査法の履修および事前学習への積極的な出席、夏季休業中に課すレポートの提出が参加資格となる。,人文学類の学生に限る 西暦奇数年度開講。 含野外調査 その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB84G25,民俗学実習-B,5, 2.0,2 - 4,,,,,秋に合宿してフィールドワークを行う。民俗学を専攻(希望)する学生を対象とする。民俗学の専門基礎科目、春学期の民俗学調査法の履修および事前学習への積極的な出席、夏季休業中に課すレポートの提出が参加資格となる。,人文学類の学生に限る 西暦偶数年度開講。 含野外調査 その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85A11,文化人類学講義I-a,1, 1.0,2 - 4,春AB,月2,,菊池 真理,人類学はフィールドワークと先行の民族誌と理論の間のインタラクティヴな関係から生まれる。フィールドワークで得られたデータをどの記述概念を使って記述して、どの分析概念を使って考察するのかは、極めて重要だ。民族誌を批判的に使いながら、人類学における概念の役割について考察する。,2018年度以前の文化人類学講義Ia(AB85111)の単位取得者は履修できない。 西暦奇数年度開講。 その他の実施形態 オンライン開講の詳細はmanabaなどを通じ後日通知,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85A31,文化人類学講義II-a,1, 1.0,2 - 4,,,,,本講義で、文化人類学の基礎となる理論や概念を紹介する。マルクス、デュルケムの古典的社会論からブルデュー、フーコー、近年のグローバリゼーション論、ポスト・ヒューマン理論を文化人類学的事例を通して取り上げる。,2018年度以前の文化人類学講義IIa(AB85131)の単位取得者は履修できない。 西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85A41,文化人類学講義II-b,1, 1.0,2 - 4,,,,,セックスとジェンダーの人類学:この講義では、セックスの生物学とジェンダーの社会的役割について説明する。ここでは霊長類学の研究から現代社会理論へと、広く人類学を定義する。,2018年度以前の文化人類学講義IIb(AB85141)の単位取得者は履修できない。 西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85E12,文化人類学演習I-a,2, 1.0,2 - 4,春AB,金4,,川瀬 由高,人類学の様々な民族誌を取り上げて、問題の立て方、記述の方法、根拠として使われたデータ、分析概念、導かれた答えについて批判的に検討を加え、民族誌の読み方と書き方について理解を深める。,2018年度以前の文化人類学演習Ia(AB85412)の単位取得者は履修できない。 西暦奇数年度開講。 詳細後日周知,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85E22,文化人類学演習I-b,2, 1.0,2 - 4,,,,,巨大なスケールのネットワークにおいてオペレートする原子力産業に関わる事なる多様な時間制と場所性について人類学はどのようにこれを記述し考察することができるのか。マルチサイト、マルチテンポラルな民族誌の可能性について議論する。,2018年度以前の文化人類学演習Ib(AB85422)の単位取得者は履修できない。 西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85E42,文化人類学演習II-b,2, 1.0,2 - 4,,,,,場所の人類学の方法について概観する。南アジアその他の民族誌を取り上げながら、人々と場所の関係をどう記述できるのかを問う。生活世界を現象学的な方法で記述する方法を概観した後、異なるスケールが複合した社会的な関係における現代の場所の問題を考察する。,2018年度以前の文化人類学演習IIb(AB85442)の単位取得者は履修できない。 西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85F11,文化人類学調査法-A,1, 1.0,2 - 4,,,,,人類学の主要な研究テーマと調査方法の関係について文献を読みつつ調査を行い、様々な調査方法の応用可能性と限界について考察する。事前に文化人類学の専門基礎科目を履修しておくこと。,人文学類の学生に限る 西暦奇数年度開講。 2021年度開講せず。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85F21,文化人類学調査法-B,1, 1.0,2 - 4,,,,,人類学の主要な研究テーマと調査方法の関係について文献を読みつつ調査を行い、様々な調査方法の応用可能性と限界について考察する。事前に文化人類学の専門基礎科目を履修しておくこと。,人文学類の学生に限る 西暦偶数年度開講。 2021年度開講せず。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85G15,文化人類学実習-A,5, 2.0,2 - 4,,,,,フィールドワークの研究計画書を準備した後、5日?6日程度のフィールドワークを集中的に行う。その後、民族誌を執筆して発表する。 春学期に文化人類学調査法を履修しておくこと。,人文学類の学生に限る 西暦奇数年度開講。 2021年度開講せず。 含野外調査,専門基礎科目・専門科目,人文・文化学群,人文学類
AB85G25,文化人類学実習-B,5, 2.0,2 - 4,,,,,フィールドワークの研究計画書を準備した後、5日?6日程度のフィールドワークを集中的に行う。その後、民族誌を執筆して発表する。 春学期に文化人類学調査法を履修しておくこと。,人文学類の学生に限る 西暦偶数年度開講。 2021年度開講せず。 含野外調査,専門基礎科目・専門科目,人文・文化学群,人文学類
AB86K12,民俗学・文化人類学研究-a,2, 2.0,4,春ABC,応談,,"徳丸 亜木,中野 泰,武井 基晃",,その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB86K22,民俗学・文化人類学研究-b,2, 2.0,4,秋ABC,応談,,"徳丸 亜木,中野 泰,武井 基晃",,その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB86K38,卒業論文(民俗学・文化人類学),8, 6.0,4,通年,随時,,"徳丸 亜木,中野 泰,武井 基晃",,,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90A11,言語学概論-a,1, 1.0,1,春AB,火1,,"池田 潤,青木 三郎,池田 晋,臼山 利信,住大 恭康",世界の多様な言語を概観した上で、言語とは何かについてともに考える。,★2018年度以前入学者の人文・文化学群コアカリキュラム(人文学類生は学群コアカリキュラムとしては履修できない) オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90A21,言語学概論-b,1, 1.0,1,秋AB,火1,,池田 潤,言語の音韻、語形、構文、意味を分析するための基礎知識を学び、それらを未知の言語データに適用して初歩的な言語分析を体験する。,オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90A31,音声学概論,1, 1.0,1,春AB,木4,,黄 賢?,"This course provides an introduction to the study of human speech sounds. Various aspects of speech production and perception will be discussed, involving articulatory apparatus, phonetic transcription, and basic acoustics of speech.",英語で授業。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90A51,音声学概論-b,1, 1.0,1,秋AB,木4,,黄 賢?,"This course focuses on the acoustic nature of speech, with special attention to the source-filter theory and the relation between airflow and turbulence.",2018年度以前の入学者に限り受講可 英語で授業。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90A61,音声学概論-c,1, 1.0,2 - 4,秋C,集中,,黄 賢?,"Beyond segments, this course covers suprasegmentals of speech sounds and their acoustic correlates. Perceptual aspects of prosody will be also addressed.","2018年度以前の入学者に限り受講可 英語で授業。 1/19, 1/21, 1/25, 1/27",専門基礎科目・専門科目,人文・文化学群,人文学類
AB90B11,応用言語学概論-a,1, 1.0,1・2,春AB,火6,,"磐崎 弘貞,卯城 祐司,平井 明代,高木 智世,小野 雄一,田川 拓海,土方 裕子",応用言語学全般にわたり概説する。,オンライン(オンデマンド型) オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90B21,応用言語学概論-b,1, 1.0,1・2,秋AB,火6,,"磐崎 弘貞,卯城 祐司,平井 明代,高木 智世,小野 雄一,田川 拓海,土方 裕子",応用言語学全般にわたり概説する。,★2018年度以前入学者の人文・文化学群コアカリキュラム(人文学類生は学群コアカリキュラムとしては履修できない) オンライン(オンデマンド型) オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90B31,応用言語学概論-c,1, 1.0,1・2,春C,"火5,6",,"磐崎 弘貞,卯城 祐司,平井 明代,高木 智世,小野 雄一,田川 拓海,土方 裕子",応用言語学全般にわたり概説する。,2018年度以前入学の人文学類生を対象とする。 オンライン(オンデマンド型) オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90C11,日本語学概論-a,1, 1.0,1・2,春AB,木6,,橋本 修,日本語の、主として社会的な側面について解説する。日本語に関する社会調査の例も方法についても一部取り扱う。,G科目 オンライン(オンデマンド型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90C21,日本語学概論-b,1, 1.0,1・2,秋AB,木6,,矢澤 真人,現代日本語を題材に、文法論に関わる基本的な知識を身につけるとともに、日本語の観察の仕方や分析の仕方を習得する。,G科目 オンライン(オンデマンド型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90E11,中国語学概論,1, 1.0,1・2,,,,,中国語・中国語学の基礎知識や研究の方法について学ぶ。,2021年度開講せず。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90F11,英語学概論-a,1, 1.0,1・2,春AB,火5,,廣瀬 幸生,ことばの一定の形式(音調・強勢も含む)に対して意味がどのような規則性で対応するかという問題について、文法化などの通時的変化も考慮しながら検討する。特に、高校までに習った英文法の知識をもとに扱える現象を中心に概観し、英語の意味理解を深めるとともに、意味研究の面白さを伝える。,履修制限を設けることがある。 オンライン(オンデマンド型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90F21,英語学概論-b,1, 1.0,1・2,秋AB,火5,,加賀 信広,英語の統語的特性および形態的特性を、日本語や古い英語と対比させながら概観し、形式が語順などの統語面や形態などの語彙面にどのように反映されているかについて考える。また、英語の方言や多様性、他言語との接触についても検討し、国際共通語としての姿を理解する。,履修制限を設けることがある。★2018年度以前入学者の人文・文化学群コアカリキュラム(人文学類生は学群コアカリキュラムとしては履修できない) オンライン(オンデマンド型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB90F31,英語学概論-c,1, 1.0,1・2,,,,,言語学的視点から英語という個別言語の基本的な性質について考察するとともに、具体的な言語現象の検討を通して英語学に関する基礎的知識や思考法・方法論について習熟する。,2018年度以前の入学者で、人文学類の学生に限る。 2021年度開講せず。 その他の実施形態,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90G11,仏語学概論,1, 1.0,1,秋AB,金1,,ジャクタ ブルノ ダニエル フィリップ,フランス語の特徴をふまえながら、フランス語学について概説する。,,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90H11,独語学概論,1, 1.0,1・2,春AB,金5,,"伊藤 眞,大矢 俊明","ドイツ語・ゲルマン語に関心のある者を対象にドイツ語を学び,研究するための基本的知識・概念について講義し,ドイツ語の特徴を明らかにする。",CEGLOG開設の「ドイツ語基礎」を履修していなくても受講できる。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB90J11,露語学概論,1, 1.0,1・2,秋AB,木5,,臼山 利信,主にロシア語の音声と語形成を中心に外観し、それらの基礎を学習する。,授業はオンライン(同時双方型)で行います。Zoomを使用します。履修登録学生には担当教員から連絡します。 オンライン(オンデマンド型) オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A11,実験音声学,1, 1.0,2・3,春AB,木5,,黄 賢?,"This course provides training in designing and running a basic phonetic experiment, analyzing quantitative speech data and interpreting the results.",英語で授業。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A21,実験言語学,1, 1.0,2・3,秋AB,木5,,黄 賢?,"This course introduces a range of experimental research across different domains in linguistics, and provide the basics of experimental approaches. Students are expected to be able to make empirical observations for theoretical generalizations.",英語で授業。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A31,記述言語学,1, 1.0,2・3,春AB,金3,,池田 潤,未知の言語のデータを収集し、 その言語体系を発見するための方法を身につける。,西暦奇数年度開講。 オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A51,歴史言語学,1, 1.0,2・3,,,,,さまざまな言語を例に、音法則と失われた言語を復元する方法を学ぶ。,西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A71,実験言語・音声学,1, 1.0,2・3,秋C,集中,,黄 賢?,This course provides advanced analytic skills including Praat scripting and statistical analyses. Each student will carry out a research project in experimental phonetics/linguistics.,"2018年度以前の入学者に限り受講可 英語で授業。 1/22, 1/26, 1/28, 2/2",専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A81,言語政策論-a,1, 1.0,2・3,春AB,金5,,臼山 利信,多言語社会をキーワードとして、民族、母語、言語、文化、政策の観点から言語政策とは何かという問題について検討する。,オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91A91,言語政策論-b,1, 1.0,2・3,秋AB,金5,,臼山 利信,日本の地方自治体の多言語対応(言語サービス)の現状と課題について、言語政策の観点から検討し、課題解決の糸口を探求する。,オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B12,一般言語学演習I-a,2, 1.0,2 - 4,,,,,"Language Files (Ohio State University Press, 2016) を学生主体の演習形式で講読する。これを通して言語学の諸問題を探求し、研究テーマ発掘の一助とする。",2022年度より2年おき開講。 2021年度開講せず。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B22,一般言語学演習I-b,2, 1.0,2 - 4,,,,,受講生の自由研究について学生主体の演習形式で論じ合う。これにより、問題点を見いだす能力、先行研究を整理・批判する能力、新たな知見を生み出し、それを説得的に伝達する能力を身に付ける。,2022年度より2年おき開講。 2021年度開講せず。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B32,一般言語学演習II-a,2, 1.0,2 - 4,,,,,"Language Files (Ohio State University Press, 2016) を学生主体の演習形式で講読する。これを通して言語学の諸問題を探求し、研究テーマ発掘の一助とする。",2020年度より2年おき開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B42,一般言語学演習II-b,2, 1.0,2 - 4,,,,,受講生の自由研究について学生主体の演習形式で論じ合う。これにより、問題点を見いだす能力、先行研究を整理・批判する能力、新たな知見を生み出し、それを説得的に伝達する能力を身に付ける。,2020年度より2年おき開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B52,一般言語学演習III-a,2, 1.0,2 - 4,春AB,金5,,池田 潤,"Language Files (Ohio State University Press, 2016) を学生主体の演習形式で講読する。これを通して言語学の諸問題を探求し、研究テーマ発掘の一助とする。",2021年度より2年おき開講。 オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91B62,一般言語学演習III-b,2, 1.0,2 - 4,秋AB,金5,,池田 潤,受講生の自由研究について学生主体の演習形式で論じ合う。これにより、問題点を見いだす能力、先行研究を整理・批判する能力、新たな知見を生み出し、それを説得的に伝達する能力を身に付ける。,2021年度より2年おき開講。 オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91C12,一般言語学特殊演習I-a,2, 1.0,2 - 4,,,,,言語的特徴に留意しつつヘブル語聖書からの抜粋を講読する。,西暦偶数年度開講。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91C22,一般言語学特殊演習I-b,2, 1.0,2 - 4,,,,,"一般言語学におけるケーススタディーとして,アッカド語に関する言語学的なトピックを扱う。",西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91E72,ヘブル語初級-a,2, 1.0,1 - 4,春AB,木3,,池田 潤,ヘブル文字を学んだ上で、聖書ヘブル語の基礎を学ぶ。,西暦奇数年度開講。 オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91E82,ヘブル語初級-b,2, 1.0,1 - 4,秋AB,木3,,池田 潤,引き続き聖書ヘブル語の文法を学ぶ。,西暦奇数年度開講。 オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB91K12,一般言語学研究-a,2, 2.0,4,春学期,随時,,"池田 潤,黄 賢?,佐々木 勲人,池田 晋,青木 三郎,伊藤 眞,大矢 俊明,住大 恭康,臼山 利信",卒業研究の構想と資料の収集・分析に関する指導を行う。,,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91K22,一般言語学研究-b,2, 2.0,4,秋学期,随時,,"池田 潤,黄 賢?,佐々木 勲人,池田 晋,青木 三郎,伊藤 眞,大矢 俊明,住大 恭康,臼山 利信",卒業論文の書き方に関する指導を行う。,,専門基礎科目・専門科目,人文・文化学群,人文学類
AB91K38,卒業論文(一般言語学),8, 6.0,4,通年,随時,,"池田 潤,黄 賢?,佐々木 勲人,池田 晋,青木 三郎,伊藤 眞,大矢 俊明,住大 恭康,臼山 利信",一般言語学に関する卒業論文。,,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A11,応用言語学講義I-a,1, 1.0,1・2,春AB,金5,1H101,土方 裕子,第二言語習得論を中心に，応用言語学が網羅する領域を概観する。誕生時から2言語を同時に習得する子どもの言語発達や早期第二言語習得など，子どもの言語発達の特徴や課題を討議する。,西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A21,応用言語学講義I-b,1, 1.0,1・2,秋AB,金5,1H101,土方 裕子,第二言語の文処理や文章理解を中心に，心理言語学の諸問題について考察する。,西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A22,応用言語学講義I-c,2, 1.0,1・2,秋C,"金5,6",1B308,土方 裕子,第二言語習得論や心理言語学の研究手法を精査する。,2018年度以前入学の人文学類生を対象とする。 西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A31,応用言語学講義II-a,1, 1.0,1・2,春AB,火1,,磐崎 弘貞,"This course discusses various topics in vocabulary research. In so doing, each student makes a summary presentation in English on a given topic.",The classroom language is English. オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A41,応用言語学講義II-b,1, 1.0,1・2,秋AB,火1,,磐崎 弘貞,"This course discusses basic concepts in corpus linguistics and familiarizes students with corpus tools. In so doing, each student makes a summary presentation in English on given topics.",オンライン(同時双方向型),専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A42,応用言語学講義II-c,2, 1.0,1・2,春C,"火1,2",,磐崎 弘貞,"This course familiarizes students with corpus tools and corpus analysis as a hands-on training. In so doing, each student makes a summary presentation in English on given topics.",2018年度以前入学の人文学類生を対象とする。 オンライン(同時双方向型) The classroom language is English.,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A51,応用言語学講義III-a,1, 1.0,1・2,春AB,水3,,高木 智世,社会言語学の視点やこれまでの重要な発見を、身近な言語事象を交えながら概観する。,対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A61,応用言語学講義III-b,1, 1.0,1・2,秋AB,水3,,高木 智世,社会言語学の視点やこれまでの重要な発見を、身近な言語事象を交えながら概観する。,応用言語学講義III-bの履修は、応用言語学講義III-aを履修済みであることを条件とする。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A62,応用言語学講義III-c,2, 1.0,1・2,春C,"水3,4",,高木 智世,社会言語学の視点やこれまでの重要な発見を、身近な言語事象を交えながら概観する。,2018年度以前入学の人文学類生を対象とするが、2019年度入学者の受講も可。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A71,応用言語学講義IV-a,1, 1.0,1・2,,,,,"現代日本語の文章を中心に,文章の振る舞い・特徴を言語学的に究明する基盤となる「文体」「話し言葉/書き言葉」「結束性」について基本的な概念と言語現象の整理を行うとともに,言語研究における理論・モデルについての基本的な知識を身に付ける。",西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A81,応用言語学講義IV-b,1, 1.0,1・2,,,,,"現代日本語の文章を中心に,文章の振る舞い・特徴を言語学的に究明する手がかりとなる「文体」「話し言葉/書き言葉」「結束性」の観点から実際の言語現象の分析・検討を行う。",西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92A82,応用言語学講義IV-c,2, 1.0,1・2,,,,,"現代日本語の文章を対象に,文章研究の具体的なトピックとして「文体遷移」「役割語」「引用」等を取り上げ,言語学の方法論を用いた分析・検討を行う。",2018年度以前入学の人文学類生を対象とする。 西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B12,外書講読I-a,2, 1.0,1 - 3,春AB,金4,1H201,小野 雄一,英語で書かれた応用言語学研究の方法論に関するテキストを講読する。テキストに書かれた英語の特徴に注意を払いつつ、応用言語学分野の研究法を理解できるようにする。,2016年度から、教職の「免許法に規定する科目」における教科に関する科目が「英語コミュニケーション」となっているので注意すること。 西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B22,外書講読I-b,2, 1.0,1 - 3,秋AB,金4,1H201,小野 雄一,英語で書かれた応用言語学研究の方法論に関する文献を講読する。テキストに書かれた英語の特徴に注意を払いつつ、応用言語学の研究手法について理解を深める。,2016年度から、教職の「免許法に規定する科目」における教科に関する科目が「英語コミュニケーション」となっているので注意すること。 西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B23,外書講読I-c,3, 1.0,1 - 3,春C,"金3,4",共同利用棟A102,小野 雄一,英語で書かれた応用言語学研究の方法論に関する文献を講読する。コーパスの構築と分析に関する研究手法について理解を深めるとともに演習を通して分析スキルを身につける。,2018年度以前入学の人文学類生を対象とするが、2019年度入学者の受講も可。2016年度から、教職の「免許法に規定する科目」における教科に関する科目が「英語コミュニケーション」となっているので注意すること。 西暦奇数年度開講。 対面 状況に応じてオンラインになる場合もある。,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B32,外書講読II-a,2, 1.0,1 - 3,,,,,英語で書かれた応用言語学に関する基礎文献の講読を行う。文法、語法などに注意を払いつつ、応用言語学に関する基礎知識の習得に努める。本授業では、言語使用の基礎となる言語理論に関する論文を講読する。,西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B42,外書講読II-b,2, 1.0,1 - 3,,,,,英語で書かれた応用言語学に関する基礎文献の講読を行う。文法、語法などに注意を払いつつ、応用言語学に関する基礎知識の習得に努める。本授業では、第二言語習得理論の基礎を扱っている論文を講読する。,西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92B43,外書講読II-c,3, 1.0,1 - 3,,,,,英語で書かれた応用言語学研究の方法論に関する文献を講読する。応用言語学における量的研究手法について理解を深めるとともに演習を通して分析スキルを身につける。,2018年度以前入学の人文学類生を対象とするが、2019年度入学者の受講も可。2016年度から、教職の「免許法に規定する科目」における教科に関する科目が「英語コミュニケーション」となっているので注意すること。 西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92C12,応用言語学演習I-a,2, 1.0,2・3,,,,,"各自の文献研究とミニリサーチを通じて,英語教育学の中でも特にリーディングの分野で用いられる研究手法を修得する。",西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
AB92C22,応用言語学演習I-b,2, 1.0,2・3,,,,,"各自の文献研究とミニリサーチを通じて,文理解やワーキング・メモリの分野で用いられる研究手法を修得する。",西暦偶数年度開講。 対面,専門基礎科目・専門科目,人文・文化学群,人文学類
